Qf,Time,X,Y,Alpha,Temp(degC)
560,1,0,1.5,0.01666924117,31.43191029
560,1,0,1.52,0.01666742937,31.43015601
560,1,0,1.54,0.0166656848,31.4284615
560,1,0,1.56,0.01666400597,31.42682685
560,1,0,1.58,0.01666239289,31.42525205
560,1,0,1.6,0.01666084555,31.42373712
560,1,0,1.62,0.01665936395,31.42228204
560,1,0,1.64,0.01665794809,31.42088681
560,1,0,1.66,0.01665659798,31.41955145
560,1,0,1.68,0.0166553136,31.41827594
560,1,0,1.7,0.01665409497,31.4170603
560,1,0,1.72,0.01665294208,31.4159045
560,1,0,1.74,0.01665185493,31.41480857
560,1,0,1.76,0.01665083353,31.4137725
560,1,0,1.78,0.01664987786,31.41187992
560,1,0,1.8,0.01664898794,31.41102341
560,1,0,1.82,0.01664816376,31.41022677
560,1,0,1.84,0.01664740532,31.40948998
560,1,0,1.86,0.01664671262,31.40881305
560,1,0,1.88,0.01664608567,31.40819598
560,1,0,1.9,0.01664552446,31.40763877
560,1,0,1.92,0.01664502898,31.40714141
560,1,0,1.94,0.01664459926,31.40670391
560,1,0,1.96,0.01664423527,31.40632627
560,1,0,1.98,0.01664393702,31.40600848
560,1,0,2,0.01664370346,31.40575056
560,1.5,0,0.02,0.03548426232,37.19110938
560,1.5,0,0.04,0.0354709454,37.18491728
560,1.5,0,0.06,0.03545775557,37.17878414
560,1.5,0,0.08,0.03514024481,37.17270996
560,1.5,0,0.1,0.03543175718,37.16669474
560,1.5,0,0.12,0.03541894861,37.16073847
560,1.5,0,0.14,0.03540626714,37.15484117
560,1.5,0,0.16,0.03539371275,37.14900283
560,1.5,0,0.18,0.03538128544,37.14322344
560,1.5,0,0.2,0.03536898523,37.13750302
560,1.5,0,0.22,0.0353568121,37.13184155
560,1.5,0,0.24,0.03534476606,37.12623904
560,1.5,0,0.26,0.03533284711,37.1206955
560,1.5,0,0.28,0.03532105525,37.11521091
560,1.5,0,0.3,0.03530939047,37.10978528
560,1.5,0,0.32,0.03529785279,37.10441861
560,1.5,0,0.34,0.03528644219,37.0991109
560,1.5,0,0.36,0.03527515868,37.09386215
560,1.5,0,0.38,0.03526400225,37.08867236
560,1.5,0,0.4,0.03525297291,37.08354152
560,1.5,0,0.42,0.03524207067,37.07846965
560,1.5,0,0.44,0.03523129551,37.07345674
560,1.5,0,0.46,0.03522064743,37.06850278
560,1.5,0,0.48,0.03521012645,37.06360779
560,1.5,0,0.5,0.03519973255,37.05877175
560,1.5,0,0.52,0.03518952123,37.05399467
560,1.5,0,0.54,0.03517940193,37.04927626
560,1.5,0,0.56,0.03516941955,37.0446167
560,1.5,0,0.58,0.0351595659,37.040016
560,1.5,0,0.6,0.03514984099,37.03547416
560,1.5,0,0.62,0.03514024481,37.03099118
560,1.5,0,0.64,0.03513077736,37.02656705
560,1.5,0,0.66,0.0353738638,37.02220178
560,1.5,0,0.68,0.03511222867,37.01789537
560,1.5,0,0.7,0.03510314742,37.01364781
560,1.5,0,0.72,0.0350941949,37.00945912
560,1.5,0,0.74,0.03508537111,37.00532928
560,1.5,0,0.76,0.03507667606,37.00125829
560,1.5,0,0.78,0.03506810974,36.99724617
560,1.5,0,0.8,0.03505967215,36.9932929
560,1.5,0,0.82,0.0350513633,36.98939849
560,1.5,0,0.84,0.03504318317,36.98556294
560,1.5,0,0.86,0.03503513178,36.98178625
560,1.5,0,0.88,0.03502720912,36.97806841
560,1.5,0,0.9,0.0350194152,36.97440943
560,1.5,0,0.92,0.03501175,36.97080931
560,1.5,0,0.94,0.03500421354,36.96726804
560,1.5,0,0.96,0.03499680582,36.96378563
560,1.5,0,0.98,0.03498952682,36.96036208
560,1.5,0,1,0.03498237656,36.95699739
560,1.5,0,1.02,0.03497534617,36.95369156
560,1.5,0,1.04,0.0349684439,36.95044444
560,1.5,0,1.06,0.03496167468,36.94725613
560,1.5,0,1.08,0.03495503221,36.94412663
560,1.5,0,1.1,0.03494851648,36.94105593
560,1.5,0,1.12,0.0349421275,36.93804405
560,1.5,0,1.14,0.03493586525,36.93509097
560,1.5,0,1.16,0.03492972974,36.9321967
560,1.5,0,1.18,0.03492372098,36.92936124
560,1.5,0,1.2,0.03491783896,36.92658458
560,1.5,0,1.22,0.03491208368,36.92386674
560,1.5,0,1.24,0.03490645514,36.9212077
560,1.5,0,1.26,0.03490095334,36.91860747
560,1.5,0,1.28,0.03489557829,36.91606605
560,1.5,0,1.3,0.03489032998,36.91358344
560,1.5,0,1.32,0.0348852084,36.91115963
560,1.5,0,1.34,0.03488021357,36.90879463
560,1.5,0,1.36,0.03487534548,36.90648845
560,1.5,0,1.38,0.03487060414,36.90424106
560,1.5,0,1.4,0.03486150167,36.90205249
560,1.5,0,1.42,0.03485714055,36.89992273
560,1.5,0,1.44,0.03485290617,36.89785177
560,1.5,0,1.46,0.03484879853,36.89583962
560,1.5,0,1.48,0.03484481763,36.89388628
560,1.5,0,1.5,0.03484095817,36.89199175
560,1.5,0,1.52,0.03483722555,36.89015603
560,1.5,0,1.54,0.03483362139,36.88837899
560,1.5,0,1.56,0.03483014291,36.88666073
560,1.5,0,1.58,0.0348267901,36.88500124
560,1.5,0,1.6,0.03482356297,36.88340052
560,1.5,0,1.62,0.03482046152,36.88185856
560,1.5,0,1.64,0.03481748574,36.88037538
560,1.5,0,1.66,0.03481463564,36.87895097
560,1.5,0,1.68,0.03481191122,36.87758533
560,1.5,0,1.7,0.03480931247,36.87627846
560,1.5,0,1.72,0.0348068394,36.87503037
560,1.5,0,1.74,0.03480449201,36.87384104
560,1.5,0,1.76,0.03480227029,36.87271048
560,1.5,0,1.78,0.03480017425,36.87062568
560,1.5,0,1.8,0.03479820389,36.86967143
560,1.5,0,1.82,0.0347963592,36.86877596
560,1.5,0,1.84,0.03479464019,36.86793925
560,1.5,0,1.86,0.03479304686,36.86716132
560,1.5,0,1.88,0.03479157921,36.86644216
