Qf,Time,X,Y,Alpha,Temp(degC)
520,1.5,50,1.78,0.03254363711,35.66553343
520,1.5,50,1.8,0.03254191036,35.66464735
520,1.5,50,1.82,0.03254029416,35.66381584
520,1.5,50,1.84,0.03253878853,35.6630389
520,1.5,50,1.86,0.03253739346,35.66231653
520,1.5,50,1.88,0.03253610896,35.66164873
520,1.5,50,1.9,0.03253493501,35.66103551
520,1.5,50,1.92,0.03253387163,35.66047686
520,1.5,50,1.94,0.03253291881,35.65997278
520,1.5,50,1.96,0.03253207655,35.65952328
520,1.5,50,1.98,0.03253134486,35.65912835
520,1.5,50,2,0.03253072372,35.65878799
520,2,50,0.02,0.05264712335,40.9876909
520,2,50,0.04,0.05262994929,40.9819406
520,2,50,0.06,0.05261237472,40.97624403
520,2,50,0.08,0.05218886644,40.97060121
520,2,50,0.1,0.05257773117,40.96501212
520,2,50,0.12,0.05256066219,40.95947678
520,2,50,0.14,0.05254376174,40.95399517
520,2,50,0.16,0.05252702982,40.94856731
520,2,50,0.18,0.05251046643,40.94319318
520,2,50,0.2,0.05249407157,40.9378728
520,2,50,0.22,0.05247784525,40.93260616
520,2,50,0.24,0.05246178745,40.92739325
520,2,50,0.26,0.05244589818,40.92223409
520,2,50,0.28,0.05243017745,40.91712867
520,2,50,0.3,0.05241462524,40.91207698
520,2,50,0.32,0.05239924157,40.90707904
520,2,50,0.34,0.05238402642,40.90213484
520,2,50,0.36,0.05236897981,40.89724437
520,2,50,0.38,0.05235410173,40.89240765
520,2,50,0.4,0.05233939218,40.88762467
520,2,50,0.42,0.05232485115,40.88289543
520,2,50,0.44,0.05231047866,40.87821992
520,2,50,0.46,0.0522962747,40.87359816
520,2,50,0.48,0.05228223927,40.86903014
520,2,50,0.5,0.05226837237,40.86451586
520,2,50,0.52,0.05225471751,40.86005532
520,2,50,0.54,0.05224120071,40.85564822
520,2,50,0.56,0.05222786353,40.85129478
520,2,50,0.58,0.05221469542,40.84699498
520,2,50,0.6,0.05220169639,40.84274883
520,2,50,0.62,0.05218886644,40.83855632
520,2,50,0.64,0.05217620555,40.83441747
520,2,50,0.66,0.05216371374,40.83033227
520,2,50,0.68,0.05215139101,40.82630071
520,2,50,0.7,0.05213923735,40.8223228
520,2,50,0.72,0.05212725276,40.81839855
520,2,50,0.74,0.05211543725,40.81452794
520,2,50,0.76,0.05210379081,40.81071098
520,2,50,0.78,0.05209231344,40.80694766
520,2,50,0.8,0.05208100515,40.803238
520,2,50,0.82,0.05206986594,40.79958198
520,2,50,0.84,0.05205889579,40.79597962
520,2,50,0.86,0.05204809473,40.7924309
520,2,50,0.88,0.05203746273,40.78893583
520,2,50,0.9,0.05202699981,40.78549441
520,2,50,0.92,0.05201670596,40.78210663
520,2,50,0.94,0.05200658119,40.77877251
520,2,50,0.96,0.05199662549,40.77549203
520,2,50,0.98,0.05198683887,40.77226521
520,2,50,1,0.05197722132,40.76909203
520,2,50,1.02,0.05196776286,40.7659725
520,2,50,1.04,0.05195847286,40.7629065
520,2,50,1.06,0.05194935715,40.75989411
520,2,50,1.08,0.05194040824,40.75693531
520,2,50,1.1,0.05193162616,40.75403013
520,2,50,1.12,0.05192301088,40.75117855
520,2,50,1.14,0.05191456242,40.74838057
520,2,50,1.16,0.05190628078,40.74563619
520,2,50,1.18,0.05189816595,40.74294543
520,2,50,1.2,0.05189021794,40.74030826
520,2,50,1.22,0.05188243674,40.7377247
520,2,50,1.24,0.05187482236,40.73519474
520,2,50,1.26,0.05186737479,40.73271839
520,2,50,1.28,0.05186009403,40.73029564
520,2,50,1.3,0.0518529801,40.7279265
520,2,50,1.32,0.05184603297,40.72561096
520,2,50,1.34,0.05183925266,40.72334903
520,2,50,1.36,0.05183263917,40.7211407
520,2,50,1.38,0.05182619249,40.71898597
520,2,50,1.4,0.05181379958,40.71688485
520,2,50,1.42,0.05180785335,40.71483733
520,2,50,1.44,0.05180207393,40.71284342
520,2,50,1.46,0.05179646132,40.71090311
520,2,50,1.48,0.05179101553,40.70901641
520,2,50,1.5,0.05178573069,40.70718331
520,2,50,1.52,0.05178061278,40.70540381
520,2,50,1.54,0.05177566358,40.70367783
520,2,50,1.56,0.05177087997,40.70200541
520,2,50,1.58,0.05176626195,40.70038657
520,2,50,1.6,0.05176180952,40.6988213
520,2,50,1.62,0.05175752268,40.6973096
520,2,50,1.64,0.05175340142,40.69585148
520,2,50,1.66,0.05174944576,40.69444692
520,2,50,1.68,0.05174565569,40.69309594
520,2,50,1.7,0.05174203121,40.69179853
520,2,50,1.72,0.05173857232,40.6905547
520,2,50,1.74,0.05173527902,40.68936443
520,2,50,1.76,0.05173215131,40.68822774
520,2,50,1.78,0.05172918919,40.68611507
520,2,50,1.8,0.05172639266,40.6851391
520,2,50,1.82,0.05172376171,40.68421669
520,2,50,1.84,0.05172129636,40.68334786
520,2,50,1.86,0.0517189966,40.6825326
520,2,50,1.88,0.05171686243,40.68177092
520,2,50,1.9,0.05171489385,40.6810628
520,2,50,1.92,0.05171309086,40.68040826
520,2,50,1.94,0.05171145346,40.67980729
520,2,50,1.96,0.05170998165,40.67925989
520,2,50,1.98,0.05170867543,40.67876606
520,2,50,2,0.0517075348,40.67832581
520,2.5,50,0.02,0.08589053269,45.75836593
520,2.5,50,0.04,0.08586502116,45.75261515
520,2.5,50,0.06,0.08583921752,45.74691715
520,2.5,50,0.08,0.08521531583,45.74127195
520,2.5,50,0.1,0.08578833785,45.73567952
520,2.5,50,0.12,0.08576326183,45.73013989
520,2.5,50,0.14,0.08573842835,45.72465304
520,2.5,50,0.16,0.08571383741,45.71921898
520,2.5,50,0.18,0.08568948901,45.7138377
520,2.5,50,0.2,0.08566538315,45.70850922
520,2.5,50,0.22,0.08564151983,45.70323352
520,2.5,50,0.24,0.08561789906,45.6980106
520,2.5,50,0.26,0.08559452082,45.69284047
520,2.5,50,0.28,0.08557138512,45.68772313
520,2.5,50,0.3,0.08554849197,45.68265858
520,2.5,50,0.32,0.08552584135,45.67764681
520,2.5,50,0.34,0.08550343327,45.67268783
520,2.5,50,0.36,0.08548126774,45.66778163
520,2.5,50,0.38,0.08545934475,45.66292822
520,2.5,50,0.4,0.08543766429,45.6581276
520,2.5,50,0.42,0.08541622638,45.65337977
520,2.5,50,0.44,0.08539503101,45.64868472
520,2.5,50,0.46,0.08537407818,45.64404246
520,2.5,50,0.48,0.08535336789,45.63945298
520,2.5,50,0.5,0.08533290014,45.6349163
520,2.5,50,0.52,0.08531271291,45.6304324
520,2.5,50,0.54,0.0852927388,45.62600099
520,2.5,50,0.56,0.08527301968,45.62162227
520,2.5,50,0.58,0.08525354282,45.61729626
520,2.5,50,0.6,0.0852343082,45.61302293
520,2.5,50,0.62,0.08521531583,45.60880231
520,2.5,50,0.64,0.0851965657,45.60463437
520,2.5,50,0.66,0.08517805783,45.60051914
520,2.5,50,0.68,0.0851597922,45.5964566
520,2.5,50,0.7,0.08514176882,45.59244675
520,2.5,50,0.72,0.08512398769,45.5884896
520,2.5,50,0.74,0.08510644881,45.58458514
520,2.5,50,0.76,0.08508915217,45.58073338
520,2.5,50,0.78,0.08507209779,45.57693431
520,2.5,50,0.8,0.08505528565,45.57318794
520,2.5,50,0.82,0.08503871576,45.56949427
520,2.5,50,0.84,0.08502238812,45.56585329
520,2.5,50,0.86,0.08500630273,45.562265
520,2.5,50,0.88,0.08499045958,45.55872941
520,2.5,50,0.9,0.08497485869,45.55524652
520,2.5,50,0.92,0.08495950004,45.55181632
520,2.5,50,0.94,0.08494438364,45.54843881
520,2.5,50,0.96,0.08492950949,45.545114
520,2.5,50,0.98,0.08491487758,45.54184189
520,2.5,50,1,0.08490048793,45.53862247
520,2.5,50,1.02,0.0848863285,45.53545575
520,2.5,50,1.04,0.0848724106,45.5323416
520,2.5,50,1.06,0.08485874129,45.52928011
520,2.5,50,1.08,0.08484531152,45.52627126
520,2.5,50,1.1,0.08483212132,45.52331507
520,2.5,50,1.12,0.08481917067,45.52041153
520,2.5,50,1.14,0.08480645958,45.51756064
520,2.5,50,1.16,0.08479398805,45.5147624
520,2.5,50,1.18,0.08478175607,45.51201681
520,2.5,50,1.2,0.08476976365,45.50932387
520,2.5,50,1.22,0.08475801079,45.50668359
